37,217,21,567,9,575,1,
38,217,13,220,5,351,4,
39,217,17,220,9,351,1,575,1,
40,217,14,220,3,351,12,
41,217,3,220,18,351,10,
42,217,8,220,23,
43,217,7,220,24,939,1,
44,217,1,220,8,939,9,1357,14,
61,217,29,567,9,575,2,
62,217,15,351,8,567,9,575,5,
63,217,30,220,3,351,5,567,2,575,2,
64,217,24,220,17,
65,217,8,220,13,1912,1,
66,220,39,939,1,
67,220,37,939,1,1361,3,
68,220,2,939,27,
69,939,1,1348,15,1361,21,
70,1348,4,1361,29,
71,1361,23,1964,3,2537,15,
99,217,30,351,13,
100,217,6,220,9,351,6,567,4,575,6,593,1,
101,217,19,220,5,593,15,1904,1,1912,1,
102,217,16,220,39,1912,6,
103,220,14,593,16,1327,2,
104,220,1,593,26,1327,6,1348,2,1912,17,
105,593,15,1348,20,
106,939,3,1348,22,1361,10,2537,1,
107,2537,35,
108,1361,1,1964,4,2537,36,
109,628,4,1361,12,2537,22,
110,628,21,1361,2,2537,20,
144,217,4,567,33,575,1,593,3,1882,6,
145,217,3,567,33,575,2,593,10,
146,217,10,351,2,567,6,575,17,593,16,
147,220,1,575,18,593,24,1327,1,1912,6,
148,220,7,593,2,1327,11,1904,2,1912,16,
149,567,6,593,24,1904,4,
150,567,1,593,31,1327,1,1348,9,1904,5,1939,4,
151,567,2,593,13,1327,13,1904,2,2537,4,
152,593,1,1361,25,1939,2,2537,21,
153,593,3,628,1,928,1,1361,15,2537,26,
154,628,4,1361,18,1964,16,2537,14,
155,628,8,2537,22,2541,1,
156,628,8,939,2,1361,13,2518,4,2537,12,
157,628,17,1361,1,1964,11,2537,14,
158,628,10,1964,34,
159,640,29,994,16,999,3,1449,1,
160,640,28,994,1,999,20,
161,640,12,969,2,999,25,1025,4,
162,999,33,1025,5,2000,1,
163,985,1,999,36,2000,8,
164,994,5,999,42,1025,1,1449,2,
165,994,5,999,52,1449,2,
166,994,12,999,7,1449,20,5605,6,
167,994,22,999,12,1449,7,1476,9,5605,1,
168,994,3,999,5,1476,30,2617,18,
207,567,8,575,32,593,16,1882,4,
208,217,4,567,36,575,2,593,14,
209,217,1,567,28,575,2,593,3,1882,5,1904,3,
210,567,11,575,4,593,2,1882,6,1904,32,
211,1327,1,1882,26,1904,14,2502,3,
212,1327,3,1904,13,2502,23,
213,1327,14,1348,1,1904,25,1939,7,2502,3,
214,928,15,1327,8,1904,5,1926,1,1939,20,
215,928,20,939,8,1361,1,1939,21,
216,628,39,928,3,1361,11,1939,2,
217,628,40,1357,7,2518,2,2537,6,
218,628,6,939,1,1357,36,2518,6,2541,11,3227,2,
219,628,4,939,25,1361,1,1964,6,2537,2,2541,16,
220,628,8,994,12,1357,1,1361,6,1964,16,
221,640,21,994,5,1964,19,
222,640,5,994,12,999,2,1964,37,
223,640,15,994,32,1449,3,1964,3,
224,640,39,994,13,999,1,
225,640,40,969,2,999,22,
226,640,6,969,31,999,26,1025,5,
227,640,1,985,4,999,35,1025,3,
228,985,16,999,39,
229,985,5,994,1,999,36,2000,15,
230,999,19,2000,25,5605,6,
231,994,2,999,23,1476,1,5605,28,
232,1476,17,5605,38,
233,994,2,1473,2,1476,1,2617,37,
234,1468,2,2617,55,
235,1476,37,2036,8,2617,22,
280,575,7,593,24,1882,5,
281,567,29,593,28,1882,4,
282,567,13,593,1,1882,36,
283,593,2,1882,54,1904,2,
284,1327,24,1882,4,1904,8,2502,7,
285,1904,29,2502,32,
286,1327,7,1904,48,1926,10,1939,5,2502,4,
287,928,9,1327,1,1361,5,1904,14,1926,26,1939,17,
288,928,36,1939,12,
289,628,1,928,32,1904,16,1926,10,
290,628,31,928,13,1372,2,2518,20,3227,1,
291,628,8,928,2,1357,3,1372,8,2518,9,3227,16,
292,628,27,1372,6,2518,3,3227,1,4721,11,
293,628,42,640,4,994,2,1372,6,1964,1,4721,3,
294,628,18,640,9,939,5,994,6,1964,26,2537,3,
295,628,1,640,8,994,43,1964,12,
296,640,4,994,18,1964,38,
297,640,18,1964,32,
298,969,3,999,56,1025,2,
299,969,32,985,2,999,1,1025,17,
300,985,27,999,39,
301,985,24,999,30,
302,985,47,999,14,
303,985,6,999,11,2600,13,5605,34,
304,1476,1,3288,2,5605,52,
305,999,2,1476,4,2617,8,5605,45,
306,1473,28,1476,1,2617,31,5605,5,
307,1468,46,2617,17,
308,1468,8,2036,4,2617,54,
309,2063,1,2617,49,
310,2063,49,2617,5,
311,2080,37,2090,1,2697,12,3394,3,
312,1499,10,2080,15,2090,1,2697,5,3394,50,
313,1499,2,2080,22,2090,18,2697,24,3394,4,
376,593,5,1882,63,
377,567,5,593,2,1882,62,
378,1882,61,
379,575,23,1327,1,1882,39,2442,1,
380,575,2,1327,37,1882,8,1904,6,
381,1327,9,1904,46,2502,1,
382,1327,33,1882,1,1904,24,
383,928,1,1327,13,1904,3,1926,37,
384,928,43,1926,19,
385,928,43,1926,29,
386,628,5,928,5,1372,16,2518,32,
387,1372,62,2518,2,3227,6,
388,1361,11,1372,1,1964,27,2537,3,3227,8,
389,628,9,994,12,1372,9,1964,14,2537,7,3227,6,
390,640,10,1964,6,2537,43,3227,2,
391,640,21,1964,25,2537,6,
392,640,15,994,2,1964,50,
393,640,14,994,8,1025,2,1428,1,1964,29,
394,640,30,1025,30,1964,3,3227,10,
395,640,4,969,5,985,5,999,12,1025,3,1449,4,3227,15,
396,985,7,999,26,1449,33,
397,985,3,999,49,1449,4,
398,985,2,1449,8,2018,4,3288,60,
399,999,5,2600,52,3288,10,
400,1449,13,3288,30,5605,13,
401,1449,44,5605,19,
402,1461,9,1473,36,1476,9,2617,4,3991,1,
403,1461,23,1468,35,2074,7,2617,2,
404,2074,9,2617,45,
405,2074,5,2617,62,
406,2063,38,2617,23,2634,1,
407,2063,37,2082,10,2617,3,
408,1473,4,2074,21,2080,28,2082,13,
409,2080,57,2697,8,3394,2,
410,2080,1,2697,50,
411,2090,34,2115,8,2697,13,
479,567,28,1327,31,1904,3,
480,567,27,1327,7,1904,34,
481,1327,3,1904,16,2502,29,3191,14,
482,2502,57,4676,2,
483,628,3,928,28,1926,10,2502,3,2518,3,2537,28,3191,3,
484,928,3,2518,55,
485,1372,2,2518,63,3227,2,5502,5,
486,2518,13,3227,53,
487,1964,33,3227,23,
488,1964,23,2537,2,3227,31,
489,1964,65,
490,640,26,1428,18,1964,20,
491,640,3,1964,6,1976,30,1995,19,
492,640,12,1025,1,1976,3,1995,1,3227,52,
493,999,8,2567,19,2575,6,3227,23,
494,985,4,1449,27,2567,11,3227,1,3982,27,
495,985,57,1449,15,
496,985,1,2018,33,3259,9,3288,24,
497,2600,4,3288,74,
498,1449,7,3288,61,
499,1449,4,1476,23,3288,8,3991,13,5605,10,
500,1476,60,2617,2,3991,7,
501,1461,1,2617,54,3991,1,
502,2617,52,3991,9,
503,2617,22,2634,5,4875,48,
504,2634,63,
505,2063,21,2082,70,
506,2080,4,2082,72,
507,2080,72,
508,2080,30,2082,7,2659,11,2697,11,
509,2090,1,2659,1,2697,59,4875,1,
579,567,27,1327,24,1904,18,
580,567,5,1327,2,1904,44,
581,1926,68,2502,4,
582,1939,27,3191,11,4676,20,
583,928,1,3191,9,3909,60,4676,6,
584,2518,54,3191,1,3909,8,
585,2518,71,3909,1,5502,6,
586,2518,1,3227,59,
587,1964,4,2541,12,3227,52,
588,1964,20,1995,7,3227,44,
589,640,33,2518,18,3227,3,
590,640,5,1964,1,1995,62,2518,2,
591,1964,1,1976,18,3256,46,
592,2567,26,3227,26,3256,17,
593,1449,2,2567,66,2575,4,3227,1,
594,1449,31,2567,25,3982,18,
595,985,1,1449,63,2567,2,3259,3,3982,11,
596,1449,30,2018,1,3259,31,3288,6,4809,3,
597,1449,3,3259,7,3288,3,3982,33,4783,2,4809,16,
598,1449,40,3288,10,3982,2,4783,17,
599,1449,37,2600,33,4783,7,
600,1449,5,1476,2,2617,43,2619,2,3288,5,3991,21,4008,1,
601,2617,9,4008,71,
602,2617,28,4008,35,
603,2617,69,4008,3,
604,2082,7,2617,4,2634,17,6465,36,
605,2063,1,2082,2,2617,5,2639,8,4826,51,6465,1,
606,2082,70,4826,5,4875,1,
607,2080,57,2082,29,2659,2,
608,2080,2,2082,8,2659,48,3403,4,
609,2080,4,2115,14,2659,13,2670,41,2697,2,
679,567,3,1327,22,1882,1,2427,2,2469,39,4632,9,
680,567,1,1327,1,1904,13,3909,10,4632,38,
681,1926,5,3166,2,3191,16,3878,21,3909,17,4632,9,5471,1,
682,3166,2,3191,26,3909,24,
683,3191,43,7162,30,
684,3191,42,3909,27,5502,11,
685,2518,1,5502,59,7162,2,
686,2518,55,3227,3,5502,14,
687,1374,2,2518,32,3227,3,4700,23,
688,2518,8,3227,2,3230,36,3256,13,4700,4,
689,640,2,1374,17,2518,2,3230,2,3256,34,3935,1,
690,640,1,1964,4,1995,42,3256,18,
691,3256,10,3935,58,4715,7,8061,4,
692,1976,2,2567,42,3227,8,3935,12,3982,3,4715,4,
693,2567,65,7183,1,
694,2565,1,2567,8,3256,6,3259,15,3982,60,7183,1,
695,3259,32,3285,31,3982,2,
696,985,45,1449,4,2567,1,3259,17,4783,1,
697,985,26,1449,28,3259,5,3982,1,4783,11,
698,1449,18,3259,1,3991,7,4783,36,
699,1449,62,2600,4,3982,3,3991,1,
700,1449,11,2617,24,3991,37,4783,3,5573,1,
701,2600,21,2617,28,3991,14,4008,1,4783,1,7316,2,
702,2600,1,2617,77,3991,1,4008,1,7316,11,
703,2600,1,2617,50,3358,2,4875,14,7316,4,
704,2082,2,2617,3,2639,10,3358,17,4875,9,6465,23,
705,3325,22,3358,37,4875,6,6465,6,
706,2082,2,3358,1,4856,2,4875,72,6465,2,
707,2659,7,3358,30,4875,32,
708,2080,25,2659,29,3358,4,5701,2,
709,2080,28,2659,13,2670,22,3403,17,4875,1,9149,3,
779,575,18,1327,1,2469,2,3909,39,4632,3,
780,575,46,1904,7,2469,15,3909,18,4632,2,
781,2469,1,5471,62,
782,3191,30,3909,2,5471,18,7162,14,
783,3191,2,4676,62,5471,1,6299,4,7162,5,
784,4676,3,5502,16,7162,64,
785,2518,7,3191,2,3919,5,5502,12,7162,50,
786,2518,44,3256,9,5502,4,7162,4,
787,2518,46,3256,1,3919,18,
