0,9,17,
1,9,22,444,1,
2,9,23,62,1,444,1,
3,9,9,62,9,
4,62,19,
5,9,3,62,17,
6,9,16,62,2,
7,76,22,
8,76,19,
9,9,19,444,3,
10,9,15,444,6,
11,62,1,76,12,402,1,444,7,
12,62,1,76,3,402,11,444,11,
13,62,2,76,19,444,2,
14,76,7,444,14,
15,76,18,254,12,444,3,
16,9,2,76,29,254,2,
17,9,13,62,9,266,4,402,2,444,3,
18,9,10,62,9,266,1,402,4,444,1,
19,9,7,62,3,76,3,266,2,402,1,444,10,
20,9,3,62,11,76,3,266,5,444,1,
21,62,3,266,21,
22,62,4,266,20,444,2,
23,62,22,266,8,444,7,
24,62,11,266,9,402,6,444,4,
25,76,9,254,12,444,7,
26,9,5,76,3,254,12,266,14,402,6,
27,9,4,254,1,266,27,402,7,
28,62,2,254,3,266,3,402,22,
29,62,23,266,1,444,7,
30,62,17,266,2,444,11,
31,62,5,266,33,
32,266,37,444,3,
33,62,1,266,15,444,13,
34,62,8,266,20,444,1,
35,62,25,185,2,285,4,473,1,
36,62,8,185,14,285,11,444,5,473,8,
45,254,29,266,1,402,9,444,6,
46,76,1,254,26,266,8,402,5,427,3,444,1,
47,254,17,266,3,427,18,
48,66,6,254,18,266,1,402,10,427,7,444,4,
49,9,5,66,4,427,1,444,21,705,1,
50,62,9,66,14,427,5,444,18,
51,444,26,
52,444,29,705,4,
53,444,34,
54,444,30,
55,185,26,285,4,444,1,473,5,
56,285,29,444,10,473,4,
57,285,33,444,1,
58,285,30,288,2,
59,285,16,299,24,
60,299,39,
72,254,27,266,11,427,5,444,1,
73,254,3,266,16,402,4,427,1,444,6,705,1,722,18,
74,66,3,427,4,444,19,705,19,
75,66,1,266,10,427,9,444,2,705,4,
76,444,28,705,19,
77,444,10,473,2,705,32,
78,427,2,446,11,473,15,705,5,
79,185,7,444,1,446,1,473,28,705,1,
80,185,31,446,4,473,8,
81,185,18,272,4,285,2,288,5,473,9,
82,285,10,288,1,473,23,
83,285,17,288,29,
84,285,44,
85,285,3,288,31,299,2,1170,1,
86,285,2,299,42,1194,1,
87,299,21,1194,15,
88,288,2,1194,44,
89,306,14,496,21,1194,6,
90,496,54,
91,306,22,496,14,805,4,
92,306,28,331,4,496,7,509,2,
93,306,1,331,3,509,28,1796,4,
94,331,16,496,2,509,1,525,13,1796,3,
95,525,41,
96,332,44,
97,332,34,
98,332,38,
111,427,39,
112,427,43,
113,254,4,266,29,427,15,
114,254,18,266,14,402,3,427,3,722,1,735,1,
115,254,13,444,22,705,7,722,2,735,4,
116,161,6,266,6,427,2,735,29,
117,161,10,444,10,446,13,705,4,
118,427,19,446,12,705,14,1712,10,
119,427,27,446,1,473,5,1112,9,1712,7,
120,288,4,446,14,473,14,1712,17,
121,288,40,1153,1,
122,288,41,1712,2,
123,288,38,473,1,1162,4,
124,288,36,1162,7,
125,288,43,1176,5,
126,288,37,
127,288,2,299,34,1170,23,1194,2,
128,288,25,299,2,1170,7,1176,8,
129,288,6,782,2,1176,44,
130,306,32,782,7,
131,306,27,496,2,782,1,2358,1,
132,306,2,496,5,805,35,
133,496,7,509,39,805,17,1796,2,
134,509,2,1796,37,
135,331,3,525,13,1796,28,
136,331,26,525,9,1236,1,1796,5,
137,331,8,525,11,1236,30,
138,1236,36,
139,332,2,1236,38,
140,332,35,1236,5,1242,1,
141,332,47,
142,332,2,551,32,552,11,
143,551,19,552,2,863,28,
169,402,16,2220,31,
170,427,1,699,38,
171,427,8,699,22,1649,12,
172,427,42,
173,427,34,1091,21,
174,254,24,266,1,427,26,699,1,1112,10,
175,254,15,266,1,427,5,700,11,1112,16,
176,161,5,735,15,1112,18,
177,161,28,427,19,
178,161,12,427,5,735,29,1112,5,
179,161,4,427,17,446,2,735,15,1112,8,1712,3,
180,427,9,1712,36,
181,427,13,759,6,1112,7,1712,16,
182,288,4,759,43,1112,1,1153,1,1162,1,1712,1,
183,288,1,1153,30,1162,14,
184,1153,18,1162,26,
185,759,2,1162,43,
186,288,1,759,7,1162,30,1176,20,
187,759,13,1162,11,1170,9,1176,16,
188,759,23,1162,4,1170,16,
189,1170,18,1176,32,
190,782,45,1194,2,
191,299,22,306,2,782,6,1194,20,
192,306,11,782,13,1194,1,2358,33,
193,306,3,782,2,1194,42,1215,1,2358,1,
194,496,55,1194,5,
195,496,2,525,1,1796,40,
196,1796,38,
197,525,42,1236,5,1796,6,
198,525,14,1236,24,1242,8,
199,1236,18,1242,24,
200,332,2,1236,1,1242,46,
201,332,8,542,8,551,2,1236,3,1242,26,
202,542,41,551,8,
203,332,2,542,1,551,39,863,15,
204,863,14,869,25,
205,869,48,1242,18,
206,869,49,
236,1037,37,2090,13,
237,1037,49,1499,3,2090,6,
238,1037,7,2090,41,2115,1,2125,1,
239,700,4,1609,38,1612,1,2175,11,2220,5,
240,1081,4,1609,4,1612,30,2175,16,2220,2,
241,402,16,699,14,1051,9,1649,1,2175,5,2220,16,
242,402,2,699,1,1649,3,2220,37,
243,402,23,699,1,1649,38,2220,10,
244,402,30,1091,5,1649,18,
245,402,6,427,3,1091,34,1649,13,1661,1,
246,427,11,1091,47,
247,254,6,427,26,700,3,1091,9,1112,1,1649,1,1670,7,
248,254,7,427,5,700,44,735,3,1670,9,
249,254,6,427,8,700,11,735,21,1091,9,1112,2,1704,2,1712,1,2874,1,
250,427,5,1091,6,1112,13,1670,10,1712,4,
251,427,9,1112,1,1670,31,1712,3,
252,427,25,1112,19,1670,8,
253,427,10,444,19,1112,1,1704,17,
254,1112,8,1704,3,1712,34,
255,759,2,1153,41,1712,16,
256,1139,1,1153,43,1704,1,1727,1,2948,7,
257,759,9,1153,7,1162,1,1727,27,2929,2,
258,288,17,759,33,1704,5,
259,759,44,1162,17,1704,2,
260,759,39,1162,7,1704,5,1763,7,
261,759,30,1162,12,1704,1,1763,1,2358,9,
262,759,20,1745,14,1768,4,2358,2,6092,1,
263,782,3,1194,25,1745,26,
264,1194,1,1215,10,1745,1,1768,10,2358,15,3719,3,
265,306,1,496,2,1768,1,2358,53,
266,496,18,1170,1,1215,3,2358,22,
267,496,32,1215,1,2358,6,3008,5,
268,1215,59,
269,525,1,1215,52,1796,3,
270,525,8,1215,47,1236,3,1796,4,
271,525,8,1215,13,1236,34,1796,2,
272,1236,5,1242,45,5313,8,
273,1236,5,1242,22,5313,20,
274,332,42,1242,8,5313,2,
275,332,1,542,29,1838,19,
276,551,13,863,14,1242,37,1838,2,
277,863,32,1242,19,1860,16,
278,869,2,1242,35,1860,17,2417,10,
279,869,21,1242,7,1860,26,
314,1037,6,1499,22,2090,33,
315,1499,5,2090,37,
316,2115,50,2125,21,3394,3,
317,2115,1,2125,17,3394,10,3407,4,3446,23,
318,2125,2,2775,7,3394,5,3446,38,
319,2775,5,3431,15,3446,26,4170,8,
320,1573,2,2125,1,3431,26,3446,15,4975,1,
321,2125,34,3431,15,4975,13,
322,2125,11,2785,4,3431,47,4975,22,
323,1573,62,
324,1555,23,1573,15,1595,12,
325,1555,1,1573,1,1595,56,
326,1595,58,3467,7,
327,1573,1,1595,47,
328,1595,60,
329,1595,47,1609,1,
330,1595,19,1609,34,2175,1,2828,1,
331,1595,2,1609,45,2175,11,2828,5,
332,1595,16,1609,14,2175,10,2828,17,
333,700,3,1595,4,1609,14,1612,4,2175,12,2828,22,
334,700,12,1609,24,1612,3,2175,7,2220,6,
335,1051,8,1081,3,1612,11,1630,1,2175,19,2220,15,
336,1081,26,1661,3,2175,1,2220,19,
337,1081,2,1630,1,1649,39,1661,15,2220,5,
338,402,2,1081,9,1661,22,2220,14,
339,402,15,1091,1,1649,18,2220,16,5855,20,
340,402,40,1091,16,1661,4,4309,1,
341,1091,15,1670,2,4309,26,
342,427,1,700,3,1091,4,1649,31,1670,17,4309,1,
343,700,5,1091,42,1112,2,1670,7,
344,427,3,444,3,700,29,1091,19,2874,15,
345,427,1,444,8,700,2,1091,5,1112,3,1670,37,1712,1,
346,427,6,1091,3,1112,40,1670,3,
347,427,28,1112,19,1704,12,
348,427,5,1112,10,1704,29,
349,427,2,1112,4,1704,53,
350,1112,1,1153,25,1704,2,1712,26,
351,759,4,1153,23,1162,1,1704,3,1712,18,2929,6,
352,1712,5,1727,21,2929,28,2948,1,
353,1162,2,1727,47,
354,1162,47,1727,23,
355,759,8,1162,12,1727,1,1763,47,
356,759,53,1162,8,1727,1,1763,1,6092,1,
357,759,3,1162,23,1745,2,1763,5,3719,10,6092,11,
358,1162,3,1170,6,1763,18,2358,19,6092,2,
359,3719,51,
360,496,1,1170,2,1768,12,2358,38,
361,496,1,1170,26,1768,37,2358,1,
362,496,1,1170,1,1215,4,1768,11,1796,1,3008,28,6092,25,
363,1215,12,1768,10,3008,1,6092,28,
364,1215,6,1796,45,
365,1215,23,1796,35,3054,4,
366,1215,3,3054,56,
367,1215,1,1242,11,1796,6,2387,3,3054,2,5313,30,
368,1236,14,1242,30,5313,22,
369,332,37,1236,3,1242,27,
370,542,6,1242,32,1838,23,
371,542,4,863,34,1242,3,
372,863,16,1242,16,1276,15,1838,3,1860,3,
373,1838,19,1860,30,2449,10,
374,1860,27,2449,14,17076,2,
375,1838,5,2449,49,
412,2090,39,2115,10,2697,10,
413,1510,1,2090,35,2115,22,2697,3,
414,1037,6,2115,17,3394,11,3407,23,
415,2115,17,2775,17,3394,26,3407,1,
416,1573,8,2115,2,2775,35,3394,18,3446,4,4170,1,
417,1573,1,2125,3,2775,25,3394,6,3431,8,3446,6,4170,15,
418,1573,43,2125,13,3446,2,4975,5,
419,2125,5,2775,5,2785,12,3431,11,4170,2,4975,22,
420,2785,29,3446,2,4170,3,4975,24,
421,1573,7,2775,3,2785,16,3467,24,5774,2,
422,1573,2,2785,2,3467,60,4975,4,
423,1573,37,3467,14,
424,1573,25,1595,6,3467,31,
425,1595,39,3467,18,
426,1573,32,1587,1,1595,1,2792,29,3467,7,
427,1573,8,1595,18,3467,23,4985,12,
428,1595,50,2798,8,
429,1595,29,1609,24,7460,3,8410,3,
430,1595,36,2175,2,4985,16,
431,1612,1,2175,23,2828,28,6642,14,
432,1612,20,2175,5,2828,41,6642,2,
433,1051,2,1609,1,1612,32,1649,1,2828,18,
434,1051,12,1630,44,1649,2,2175,3,2220,2,
435,1051,24,1081,8,1649,22,2220,14,
436,1630,45,1649,22,
437,1630,4,1649,18,1661,28,7485,2,7644,9,
438,2220,1,2252,20,5855,1,7644,28,
439,402,2,700,40,1649,12,1661,1,4216,1,5855,2,7644,2,
440,1649,3,1670,15,2252,10,4309,40,
441,1649,59,1670,3,4309,6,
442,1091,24,1649,19,1670,4,4311,3,
443,700,2,1091,1,1649,25,2874,15,
444,427,3,1112,25,1649,11,1670,15,1704,1,2874,1,
445,427,38,1112,5,1704,16,2905,24,
446,427,14,1112,9,1704,34,
447,427,37,1704,28,
448,1112,24,1704,46,
449,1112,10,1704,41,1712,7,2909,2,
450,1112,1,1704,30,2929,9,
451,1704,8,1719,3,1727,6,2929,47,2948,4,
452,1727,67,3617,9,
453,1160,24,1162,1,1704,1,2350,15,3679,2,6816,16,
454,1160,3,3679,19,5179,11,6816,27,
455,1704,24,3679,2,4407,13,6092,28,6875,2,
456,1162,29,1704,1,3679,4,6059,15,6092,23,
457,1763,20,3008,32,6092,2,
458,1763,1,1768,23,3008,22,3679,2,3719,20,
459,1768,1,3008,17,3705,1,3719,28,6059,1,6092,4,
460,1170,1,3008,44,3719,5,6092,8,
461,1768,2,2365,19,3008,8,3022,8,6092,13,
462,1215,27,1768,9,2365,25,3008,1,
463,1215,4,1796,1,2365,1,2387,29,3022,34,
464,1215,9,2387,2,3022,2,5343,42,
465,1215,47,2387,9,5343,6,
466,1215,19,2387,42,
467,1215,1,2387,10,3054,47,
468,1242,23,1816,15,1838,4,3054,16,
469,542,43,1816,1,1838,25,
470,542,24,863,6,1838,12,2417,14,
471,542,8,1242,3,1255,10,1276,2,2417,16,4504,15,
472,1255,10,1838,23,1860,3,2417,22,2449,1,4504,3,
473,1255,35,1838,3,1860,3,2449,6,17076,8,
474,1255,27,2449,26,
475,1255,10,2449,38,
476,575,2,1882,52,1904,13,2442,3,
477,1882,26,1904,1,2442,34,
478,1327,18,1882,10,1904,26,2442,3,
510,2697,57,4875,1,
511,1510,26,2115,1,2697,23,3407,17,
512,3394,76,
513,2115,22,3394,5,3407,36,
514,3394,60,3430,3,4170,1,
515,2775,22,3394,30,3431,1,3446,6,
516,1573,24,2125,22,3446,16,
517,2125,2,2785,3,3394,1,3446,7,4163,9,4975,35,
518,1573,1,2775,5,3446,6,3467,9,4163,8,4170,4,4975,27,5774,4,10176,1,
519,2775,4,3467,48,4975,2,5774,6,10160,6,10176,6,
520,1573,2,3467,52,4939,14,4975,2,
521,1573,46,4163,1,4915,2,5774,12,10160,2,
522,1573,37,3467,34,5774,5,6566,2,
523,1573,4,3467,56,4196,4,4942,11,
524,1573,11,1587,14,2792,29,4942,2,6566,1,
525,1587,2,1595,2,2792,1,4985,59,
526,1595,15,2798,27,4187,2,4942,1,4985,11,5038,5,6642,4,7460,1,
527,1595,43,2798,5,4985,4,5038,2,6566,4,8410,17,
528,1595,37,1609,1,2798,1,4985,36,8410,4,
529,1595,19,2175,4,4985,5,6566,24,6642,4,7460,1,8410,4,
530,1595,21,1612,5,2828,4,6566,3,6642,28,
531,1595,21,1612,23,2828,26,6566,2,
532,1612,15,1630,23,1636,1,2828,3,4216,19,
533,1051,2,1595,9,1630,29,1649,15,4216,24,
534,1630,34,1649,5,1661,2,2220,21,4187,1,4216,1,8453,1,
535,1612,24,1630,8,1649,2,1661,9,2828,24,2874,1,6706,2,
536,1612,2,2252,7,2828,10,2874,13,5855,27,6706,4,
537,1661,8,2252,1,2828,1,2874,29,5855,27,7517,1,
538,700,3,2220,8,2252,1,2874,26,4309,4,4311,11,7644,1,
539,1091,3,1649,22,2828,1,2874,5,4311,30,7644,3,
540,1091,1,1630,11,1649,22,2828,2,4228,3,4311,5,5103,17,
541,1630,9,1649,27,1704,3,2874,4,4228,12,5103,2,6766,1,
542,1649,18,1670,1,1704,27,2874,1,2909,11,
543,1704,52,2905,17,
544,1704,58,2905,2,
545,1704,50,2905,11,2909,8,
546,1704,50,1719,2,2905,11,2909,7,
547,1704,82,1719,1,3617,1,
548,1704,51,1719,2,2874,2,2948,15,
549,1704,8,1727,1,2874,1,2929,15,2948,7,3617,19,4407,2,5196,4,
550,1160,58,1704,3,1719,2,3617,6,3679,1,
551,1160,10,1704,37,3679,7,
552,1160,9,1704,12,2980,16,3617,1,3679,18,
553,1160,2,1704,3,2980,14,3679,5,4407,27,5179,11,6092,1,6816,9,
554,2980,10,3679,1,3705,13,4407,5,6059,27,6092,1,6816,21,
555,2980,4,3008,1,3679,6,3705,29,4407,8,6059,11,6816,6,
556,1768,2,3705,24,3719,2,6059,9,6092,26,
557,3008,34,3705,5,3719,16,6092,17,
558,3008,43,3719,6,6092,4,6932,2,
559,1768,2,3008,43,3022,11,3719,2,4473,2,6059,10,
560,1215,3,1768,5,2365,13,3008,31,5343,2,6059,6,
561,1768,2,1796,15,2365,12,2387,12,3031,7,3054,12,
562,1215,10,1796,11,2365,6,3022,1,3054,32,5343,12,6059,4,
563,3022,2,3031,1,3054,48,4500,1,6059,8,
564,2387,3,3031,7,3054,34,4500,1,4504,4,6059,1,
565,2387,4,3031,3,3054,19,4504,32,5343,6,6120,4,
566,1236,6,1242,2,1816,1,3054,4,4504,1,5343,26,6120,5,6144,16,
567,1236,3,1242,19,1838,1,3054,9,5343,25,
568,542,14,1236,1,1242,12,2390,6,2417,7,4504,3,5343,3,7059,3,
569,542,26,1242,1,1255,1,2417,4,3034,15,4504,3,5343,1,6144,1,6998,10,7059,1,
570,1255,24,1860,3,2417,21,2449,2,3034,5,6998,1,
571,1255,6,1838,50,1860,7,2417,3,2449,3,6998,14,
572,1255,3,1838,13,2417,4,2449,19,2469,2,6998,25,
573,1827,5,1904,4,2449,57,
574,1882,31,1904,31,2449,8,2469,3,
575,1854,6,1882,8,1904,14,2442,15,2449,1,2469,22,5395,7,
576,575,28,1882,27,1904,5,2442,5,2469,4,
577,567,8,575,28,1904,3,2442,31,
578,575,4,1327,26,1904,20,2427,2,2442,3,2469,2,
610,1499,12,1510,17,2670,17,3394,30,
611,1499,15,1510,1,3407,17,5701,34,
612,2115,1,3394,67,5701,4,
613,2115,1,3394,64,4170,1,
614,3394,2,4170,70,
615,3431,15,4136,2,4170,31,4920,3,
616,1573,17,2125,1,3446,26,4163,15,4920,7,
617,1573,10,3446,2,4163,13,4920,6,4975,15,5774,3,
618,2775,16,3446,2,3467,1,4163,15,4975,1,5774,35,10176,3,
619,2775,2,3467,3,4163,8,4915,2,5774,50,10160,6,10176,1,
620,2775,20,4163,3,4183,1,5774,17,7485,11,10160,22,
621,3467,1,4163,4,4196,7,4915,20,5774,1,7485,37,10160,3,
622,3467,13,4196,1,4915,6,5774,26,6566,11,7485,12,
623,2775,5,3467,36,4196,4,5774,5,7485,3,10176,3,
624,1573,2,1587,13,2775,8,2792,3,3467,4,4196,6,4942,22,5774,12,6566,17,7485,6,9207,1,10176,2,
625,1587,1,2775,1,2792,33,4187,14,4942,4,4962,1,4985,1,5774,6,7508,1,
626,1595,5,2798,1,4187,8,4942,5,4962,1,4985,3,6566,2,6642,42,7460,14,
627,1595,7,4187,33,4942,5,4962,10,5774,1,6566,1,6642,6,7460,1,
628,1595,15,4187,44,4985,3,6566,1,6620,2,6642,6,
629,1595,46,1612,3,2165,2,4187,4,4985,10,6566,4,
630,1595,23,1612,1,2165,10,2828,2,4187,5,4985,2,6642,26,
631,1595,2,1612,9,2165,4,2792,3,2828,6,4187,9,4188,19,4985,1,6566,3,6642,6,
632,1612,11,1630,14,1636,47,2165,2,2792,1,2828,5,4187,3,4188,1,
633,1612,2,1630,7,1636,5,2220,1,2828,14,4187,1,4216,19,6566,4,7485,7,8453,11,
634,1630,1,2220,5,2252,1,2828,2,4187,27,6566,1,6571,7,6680,1,7485,17,8453,2,
635,1630,1,2165,4,2828,31,4187,13,6571,3,6706,3,7485,5,
636,2252,41,4187,4,5855,26,7644,1,
637,1661,3,2165,1,2252,4,2828,2,2874,9,4187,5,5855,42,7517,4,
638,2220,3,2828,2,2874,28,5855,7,7525,2,7644,30,
639,2828,15,2874,3,4311,1,5855,30,7644,16,
640,1649,9,2828,4,2874,31,4228,27,5855,11,7644,3,
641,1649,14,2220,1,2828,1,2874,7,2905,2,4228,4,5855,1,5882,36,6766,1,
642,1649,3,1704,2,2220,2,2885,16,2905,6,2909,25,4228,7,5882,1,
643,1704,3,2220,1,2885,3,2905,23,2909,36,4309,1,
644,1704,20,2885,10,2905,4,2909,38,4328,2,
645,1704,32,1719,1,2905,13,2909,20,4328,10,
646,2905,1,2909,45,3544,5,4328,12,4407,3,
647,434,11,1704,4,1719,8,2905,2,2909,8,2948,10,3544,13,3617,2,4328,10,4407,3,
648,1704,5,1719,26,2905,2,2909,3,2948,1,3617,9,4328,13,4407,12,5196,6,
649,1704,2,1719,9,2874,6,2980,1,4328,1,4407,46,5196,4,
650,2948,4,2980,35,3617,10,4407,15,5196,7,
651,1160,17,2980,19,3617,12,3679,7,4407,13,5179,2,5196,11,6816,3,
652,1160,16,2980,2,3617,3,4407,6,5179,33,6816,26,
653,3705,7,4407,13,5179,26,6816,5,6875,4,10543,1,
654,2980,5,3679,5,3705,20,4407,22,5179,5,6816,15,8680,1,
655,3679,2,3705,25,4407,2,6816,16,7777,9,10543,2,
656,3705,61,3719,6,4473,2,6092,2,6816,3,8680,1,
657,3008,1,3629,5,3705,17,4473,17,6059,37,
658,3719,19,4473,1,6059,16,6897,5,6932,16,8680,5,11542,1,
659,1768,12,3008,1,3705,1,4473,1,6059,49,6061,4,
660,1215,2,1768,2,2365,1,3022,6,4473,1,5343,22,6059,25,6061,3,6897,4,8680,1,
661,1796,7,2365,13,3022,25,3705,2,4500,4,5343,16,6059,2,6897,1,
662,1215,44,1796,1,3022,11,3054,5,3705,2,4500,5,6059,7,
663,1215,7,2365,1,3022,7,3054,1,4500,14,5343,25,
664,3022,2,3031,31,3054,3,4500,24,5343,6,7854,9,
665,3031,15,3054,1,4504,16,5313,10,5343,38,
666,2365,5,4504,4,5343,27,6120,11,6144,24,
667,1242,1,2365,1,2390,19,5343,41,6120,13,
668,2390,3,4504,6,5343,39,6120,7,6144,4,7059,7,9745,3,10745,3,
669,542,1,2390,10,2417,15,3034,1,4504,23,5343,1,5395,1,6120,3,6144,1,7059,5,9745,9,
670,2417,3,3034,4,4504,17,6120,16,6932,6,6998,8,7059,3,10745,14,
671,1255,2,1838,5,1860,6,2417,9,4504,15,5395,12,6120,23,6144,6,6998,1,7059,1,10745,1,
672,1255,2,1827,14,1838,8,1860,2,2469,1,4504,10,5395,33,6120,9,17076,2,
673,1242,4,1255,1,1827,19,1860,4,1904,14,2449,1,4504,1,5395,41,17076,4,
674,1255,42,1827,3,1904,5,5395,16,7053,7,
675,1255,6,1882,1,1904,55,2449,1,2469,20,5395,1,
676,567,1,575,8,1854,3,1882,38,1904,9,2442,11,2469,4,6144,1,
677,567,47,575,1,1882,6,2442,5,
678,575,8,1327,4,1882,11,2427,3,2442,15,2469,31,
710,2659,10,2670,22,2697,10,4101,2,5701,28,
711,1499,1,2082,8,2697,3,3394,45,3403,1,5701,6,
712,2732,1,3394,59,4888,1,5701,9,8287,3,
713,2732,25,3394,36,4170,1,
714,2732,34,4170,25,
715,2732,6,3425,22,3431,2,4136,3,4920,35,
716,3425,16,4136,26,4163,20,4915,11,4920,7,9223,1,
717,3407,9,3425,9,4136,9,4163,29,5774,8,9223,1,9260,4,10176,1,
718,3407,3,4163,20,4915,2,5774,19,9260,7,10176,24,11086,1,
719,3467,1,4163,3,4915,15,5774,10,9260,12,10160,10,10176,11,11086,5,
720,3467,10,4163,27,4196,2,4915,6,5774,3,7485,4,9260,7,10160,3,10176,10,
721,2775,5,3467,10,4163,3,4915,3,4975,4,5774,31,9260,3,10160,9,11086,6,
722,4196,26,5774,28,9207,1,10176,4,
723,4187,2,4196,8,4915,16,4942,3,5774,35,6566,6,10176,7,
724,1587,5,2775,5,4196,1,4915,3,4942,8,4982,1,5797,2,6566,24,7460,1,7485,3,7508,2,9207,9,10176,10,
725,1612,1,4942,6,4962,11,5774,13,6566,11,6620,2,7498,1,7508,15,10176,2,
726,4187,14,4942,12,4962,19,4985,9,5038,4,5774,4,6566,2,7460,1,7498,4,
