0
36
46
58
73
92
115
145
183
230
290
365
460
578
728
917
1154
1453
1829
2303
2899
3650
4595
5785
7283
9168
11542
14531
18293
23030
28993
36500
45951
57849
72827
91684
115423
145309
182933
230299
289930
365000
459508
578486
728271
916839
1154231
1453091
1829333
2302994
2899298
3650000
4595078
5784860
7282707
9168385
11542313
14530912
18293334
23029943
28992981
36500000
